1, 198375, Pitch_bend_c, 0, 8191
1, 198401, Pitch_bend_c, 0, 7613
1, 198423, Pitch_bend_c, 0, 6987
1, 198452, Pitch_bend_c, 0, 6361
1, 198476, Pitch_bend_c, 0, 5686
1, 198503, Pitch_bend_c, 0, 5084
1, 198529, Pitch_bend_c, 0, 4626
1, 198552, Pitch_bend_c, 0, 4313
1, 198579, Pitch_bend_c, 0, 4072
1, 198606, Pitch_bend_c, 0, 3831
1, 198628, Pitch_bend_c, 0, 3614
1, 198657, Pitch_bend_c, 0, 3277
1, 198680, Pitch_bend_c, 0, 3084
1, 198708, Pitch_bend_c, 0, 2940
1, 198731, Pitch_bend_c, 0, 2675
1, 198760, Pitch_bend_c, 0, 2506
1, 198782, Pitch_bend_c, 0, 2410
1, 198810, Pitch_bend_c, 0, 2121
1, 198836, Pitch_bend_c, 0, 2024
1, 198862, Pitch_bend_c, 0, 1904
1, 198887, Pitch_bend_c, 0, 1711
1, 198913, Pitch_bend_c, 0, 1422
1, 198937, Pitch_bend_c, 0, 940
1, 198964, Pitch_bend_c, 0, 723
1, 198990, Pitch_bend_c, 0, 410
1, 199016, Pitch_bend_c, 0, 121
1, 199041, Pitch_bend_c, 0, 0
1, 199272, Pitch_bend_c, 0, 25
1, 199294, Pitch_bend_c, 0, 579
1, 199299, Note_on_c, 0, 66, 0
1, 199322, Pitch_bend_c, 0, 1350
1, 199345, Pitch_bend_c, 0, 2337
1, 199374, Pitch_bend_c, 0, 3903
1, 199399, Pitch_bend_c, 0, 5373
1, 199425, Pitch_bend_c, 0, 6698
1, 199438, Note_on_c, 0, 66, 76
1, 199459, Pitch_bend_c, 0, 7975
1, 199476, Pitch_bend_c, 0, 8192
1, 199707, Pitch_bend_c, 0, 7613
1, 199732, Pitch_bend_c, 0, 6963
1, 199758, Pitch_bend_c, 0, 6457
1, 199784, Pitch_bend_c, 0, 6047
1, 199809, Pitch_bend_c, 0, 5662
1, 199834, Pitch_bend_c, 0, 5349
1, 199860, Pitch_bend_c, 0, 4819
1, 199884, Pitch_bend_c, 0, 4506
1, 199911, Pitch_bend_c, 0, 4072
1, 199937, Pitch_bend_c, 0, 3711
1, 199964, Pitch_bend_c, 0, 3373
1, 199988, Pitch_bend_c, 0, 3060
1, 200014, Pitch_bend_c, 0, 2916
1, 200040, Pitch_bend_c, 0, 2530
1, 200065, Pitch_bend_c, 0, 2289
1, 200091, Pitch_bend_c, 0, 1952
1, 200116, Pitch_bend_c, 0, 1639
1, 200142, Pitch_bend_c, 0, 1326
1, 200168, Pitch_bend_c, 0, 1133
1, 200193, Pitch_bend_c, 0, 964
1, 200244, Pitch_bend_c, 0, 844
1, 200296, Pitch_bend_c, 0, 651
1, 200321, Pitch_bend_c, 0, 506
1, 200347, Pitch_bend_c, 0, 386
1, 200370, Pitch_bend_c, 0, 217
1, 200601, Pitch_bend_c, 0, 97
1, 200678, Pitch_bend_c, 0, 217
1, 200704, Pitch_bend_c, 0, 121
1, 200755, Pitch_bend_c, 0, 290
1, 200780, Pitch_bend_c, 0, 458
1, 200806, Pitch_bend_c, 0, 796
1, 200831, Pitch_bend_c, 0, 1374
1, 200857, Pitch_bend_c, 0, 1952
1, 200882, Pitch_bend_c, 0, 2843
1, 200908, Pitch_bend_c, 0, 3831
1, 200934, Pitch_bend_c, 0, 4963
1, 200960, Pitch_bend_c, 0, 6192
1, 200985, Pitch_bend_c, 0, 6891
1, 201011, Pitch_bend_c, 0, 7107
1, 201035, Pitch_bend_c, 0, 6939
1, 201062, Pitch_bend_c, 0, 5927
1, 201088, Pitch_bend_c, 0, 4385
1, 201113, Pitch_bend_c, 0, 3108
1, 201139, Pitch_bend_c, 0, 2072
1, 201164, Pitch_bend_c, 0, 1326
1, 201190, Pitch_bend_c, 0, 820
1, 201267, Pitch_bend_c, 0, 1133
1, 201292, Pitch_bend_c, 0, 1518
1, 201318, Pitch_bend_c, 0, 2145
1, 201343, Pitch_bend_c, 0, 3036
1, 201369, Pitch_bend_c, 0, 4265
1, 201394, Pitch_bend_c, 0, 5686
1, 201420, Pitch_bend_c, 0, 7156
1, 201446, Pitch_bend_c, 0, 8192
1, 203731, Note_on_c, 0, 66, 0
1, 204006, Note_on_c, 0, 63, 78
1, 204073, Note_on_c, 0, 61, 68
1, 204204, Note_on_c, 0, 63, 0
1, 204291, Note_on_c, 0, 63, 64
1, 204398, Note_on_c, 0, 61, 0
1, 206347, Note_on_c, 0, 63, 0
1, 206545, Note_on_c, 0, 61, 72
1, 206595, Note_on_c, 0, 59, 62
1, 206668, Pitch_bend_c, 0, 7878
1, 206694, Pitch_bend_c, 0, 7686
1, 206771, Pitch_bend_c, 0, 7589
1, 206772, Note_on_c, 0, 61, 0
1, 206873, Pitch_bend_c, 0, 7782
1, 206899, Pitch_bend_c, 0, 8023
1, 206924, Pitch_bend_c, 0, 8192
1, 207176, Note_on_c, 0, 61, 82
1, 207292, Note_on_c, 0, 58, 72
1, 207350, Note_on_c, 0, 59, 0
1, 207427, Note_on_c, 0, 61, 0
1, 207900, Note_on_c, 0, 60, 64
1, 207950, Note_on_c, 0, 61, 68
1, 208020, Note_on_c, 0, 58, 0
1, 208192, Note_on_c, 0, 61, 0
1, 209480, Note_on_c, 0, 61, 68
1, 209664, Note_on_c, 0, 60, 0
1, 212884, Note_on_c, 0, 61, 0
1, 213734, Control_c, 0, 99, 0
1, 213735, Control_c, 0, 98, 2
1, 213736, Control_c, 0, 6, 127
1, 213737, Control_c, 0, 38, 0
1, 216371, Note_on_c, 0, 42, 84
1, 216472, Note_on_c, 0, 42, 0
1, 221606, Note_on_c, 0, 70, 80
1, 221753, Note_on_c, 0, 70, 0
1, 222193, Note_on_c, 0, 68, 78
1, 222355, Note_on_c, 0, 68, 0
1, 222780, Note_on_c, 0, 68, 50
1, 227131, Note_on_c, 0, 68, 0
1, 227232, Note_on_c, 0, 68, 62
1, 232318, Note_on_c, 0, 68, 0
1, 232492, Note_on_c, 0, 68, 62
1, 232539, Note_on_c, 0, 66, 70
1, 232622, Note_on_c, 0, 68, 0
1, 232694, Note_on_c, 0, 66, 0
1, 232708, Note_on_c, 0, 67, 68
1, 232998, Note_on_c, 0, 68, 68
1, 233019, Note_on_c, 0, 67, 0
1, 233584, Note_on_c, 0, 70, 68
1, 233648, Note_on_c, 0, 71, 78
1, 233763, Note_on_c, 0, 68, 0
1, 233817, Note_on_c, 0, 70, 0
1, 234219, Note_on_c, 0, 70, 70
1, 234348, Note_on_c, 0, 71, 0
1, 234824, Note_on_c, 0, 72, 76
1, 234859, Note_on_c, 0, 70, 0
1, 235363, Note_on_c, 0, 73, 90
1, 235596, Note_on_c, 0, 72, 0
1, 236921, Note_on_c, 0, 73, 0
1, 237161, Note_on_c, 0, 70, 80
1, 237376, Note_on_c, 0, 68, 80
1, 237454, Note_on_c, 0, 70, 0
1, 237680, Note_on_c, 0, 66, 76
1, 237854, Note_on_c, 0, 68, 0
1, 238022, Note_on_c, 0, 64, 32
1, 238401, Note_on_c, 0, 66, 0
1, 238769, Note_on_c, 0, 66, 74
1, 238776, Note_on_c, 0, 64, 0
1, 238920, Note_on_c, 0, 64, 78
1, 239046, Note_on_c, 0, 66, 0
1, 239406, Note_on_c, 0, 66, 76
1, 239584, Note_on_c, 0, 64, 0
1, 239974, Note_on_c, 0, 63, 78
1, 240086, Note_on_c, 0, 66, 0
1, 240480, Note_on_c, 0, 61, 62
1, 240594, Note_on_c, 0, 63, 0
1, 240612, Note_on_c, 0, 60, 72
1, 240694, Note_on_c, 0, 63, 55
1, 240824, Note_on_c, 0, 63, 0
1, 240836, Note_on_c, 0, 60, 0
1, 241641, Note_on_c, 0, 66, 30
1, 241796, Note_on_c, 0, 61, 0
1, 242235, Note_on_c, 0, 68, 72
1, 242374, Note_on_c, 0, 66, 0
1, 242697, Note_on_c, 0, 68, 0
1, 242838, Note_on_c, 0, 68, 87
1, 243004, Note_on_c, 0, 71, 87
1, 243065, Note_on_c, 0, 68, 0
1, 243462, Note_on_c, 0, 70, 64
1, 243505, Note_on_c, 0, 71, 0
1, 244041, Note_on_c, 0, 70, 0
1, 244062, Note_on_c, 0, 72, 78
1, 244475, Note_on_c, 0, 72, 0
1, 244570, Note_on_c, 0, 73, 61
1, 244894, Note_on_c, 0, 75, 55
1, 244972, Note_on_c, 0, 73, 0
1, 245110, Note_on_c, 0, 72, 68
1, 245142, Note_on_c, 0, 75, 0
1, 245372, Note_on_c, 0, 73, 57
1, 245468, Note_on_c, 0, 72, 0
1, 246360, Note_on_c, 0, 71, 78
1, 246388, Note_on_c, 0, 73, 0
1, 246617, Note_on_c, 0, 68, 87
1, 246651, Note_on_c, 0, 71, 0
1, 246788, Note_on_c, 0, 68, 0
1, 246883, Note_on_c, 0, 68, 68
1, 246907, Note_on_c, 0, 66, 99
1, 246994, Note_on_c, 0, 68, 0
1, 247249, Note_on_c, 0, 64, 58
1, 247532, Note_on_c, 0, 66, 0
1, 247950, Note_on_c, 0, 64, 0
1, 247969, Note_on_c, 0, 66, 59
1, 248089, Note_on_c, 0, 64, 74
1, 248180, Note_on_c, 0, 66, 0
1, 248561, Note_on_c, 0, 66, 70
1, 248563, Note_on_c, 0, 64, 0
1, 248704, Note_on_c, 0, 68, 76
1, 248771, Note_on_c, 0, 66, 0
1, 248872, Note_on_c, 0, 66, 68
1, 248894, Note_on_c, 0, 68, 0
1, 249155, Note_on_c, 0, 63, 72
1, 249217, Note_on_c, 0, 66, 0
1, 249678, Note_on_c, 0, 61, 72
1, 249731, Note_on_c, 0, 63, 0
1, 249843, Note_on_c, 0, 63, 76
1, 250049, Note_on_c, 0, 63, 0
1, 250312, Note_on_c, 0, 60, 50
1, 250460, Note_on_c, 0, 60, 0
1, 252010, Note_on_c, 0, 59, 76
1, 252086, Note_on_c, 0, 61, 0
1, 252609, Note_on_c, 0, 58, 78
1, 252692, Note_on_c, 0, 59, 0
1, 253178, Note_on_c, 0, 60, 72
1, 253198, Note_on_c, 0, 58, 0
1, 253316, Note_on_c, 0, 61, 59
1, 253371, Note_on_c, 0, 60, 0
1, 253470, Note_on_c, 0, 60, 61
1, 253495, Note_on_c, 0, 61, 0
1, 253896, Note_on_c, 0, 60, 0
1, 253972, Note_on_c, 0, 60, 58
1, 254329, Note_on_c, 0, 61, 87
1, 254372, Note_on_c, 0, 60, 0
1, 254440, Note_on_c, 0, 63, 72
1, 254563, Note_on_c, 0, 61, 0
1, 254660, Note_on_c, 0, 63, 0
1, 254804, Note_on_c, 0, 63, 72
1, 255412, Note_on_c, 0, 61, 78
1, 255459, Note_on_c, 0, 60, 54
1, 255499, Note_on_c, 0, 63, 0
1, 255623, Note_on_c, 0, 60, 0
1, 256600, Note_on_c, 0, 59, 90
1, 256635, Note_on_c, 0, 61, 0
1, 256766, Note_on_c, 0, 61, 84
1, 256804, Note_on_c, 0, 59, 0
1, 256915, Note_on_c, 0, 59, 76
1, 256966, Note_on_c, 0, 61, 0
1, 257243, Note_on_c, 0, 58, 68
1, 257307, Note_on_c, 0, 57, 59
1, 257348, Note_on_c, 0, 59, 0
1, 257489, Note_on_c, 0, 58, 0
1, 257499, Note_on_c, 0, 57, 0
1, 257800, Note_on_c, 0, 60, 84
1, 257836, Note_on_c, 0, 61, 74
1, 257977, Note_on_c, 0, 60, 0
1, 258353, Note_on_c, 0, 60, 74
1, 258488, Note_on_c, 0, 61, 0
1, 258835, Note_on_c, 0, 61, 62
1, 258940, Note_on_c, 0, 63, 70
1, 258942, Note_on_c, 0, 60, 0
1, 259098, Note_on_c, 0, 61, 0
1, 259363, Note_on_c, 0, 63, 0
1, 259503, Note_on_c, 0, 63, 78
1, 260033, Note_on_c, 0, 61, 72
1, 260078, Note_on_c, 0, 63, 0
1, 260100, Note_on_c, 0, 60, 74
1, 260182, Note_on_c, 0, 61, 0
1, 260225, Note_on_c, 0, 63, 51
1, 260254, Note_on_c, 0, 61, 72
1, 260320, Note_on_c, 0, 63, 0
1, 260321, Note_on_c, 0, 60, 0
1, 261089, Note_on_c, 0, 61, 0
1, 261270, Note_on_c, 0, 61, 70
1, 261305, Note_on_c, 0, 63, 51
1, 261355, Note_on_c, 0, 60, 61
1, 261374, Note_on_c, 0, 63, 0
1, 261543, Note_on_c, 0, 60, 0
1, 261636, Note_on_c, 0, 61, 0
1, 261804, Note_on_c, 0, 61, 78
1, 262329, Note_on_c, 0, 66, 74
1, 262422, Note_on_c, 0, 61, 0
1, 262897, Note_on_c, 0, 63, 78
1, 262929, Note_on_c, 0, 66, 0
1, 263251, Note_on_c, 0, 63, 0
1, 263478, Note_on_c, 0, 63, 87
1, 263651, Note_on_c, 0, 66, 74
1, 263699, Note_on_c, 0, 63, 0
1, 263875, Note_on_c, 0, 68, 72
1, 263940, Note_on_c, 0, 66, 0
1, 264059, Note_on_c, 0, 70, 74
1, 264177, Note_on_c, 0, 68, 0
1, 264334, Note_on_c, 0, 71, 64
1, 264530, Note_on_c, 0, 70, 0
1, 264889, Note_on_c, 0, 70, 62
1, 265014, Note_on_c, 0, 71, 0
1, 265015, Note_on_c, 0, 68, 80
1, 265172, Note_on_c, 0, 70, 0
1, 265276, Note_on_c, 0, 68, 0
1, 265420, Note_on_c, 0, 68, 78
1, 265987, Note_on_c, 0, 66, 70
1, 266072, Note_on_c, 0, 68, 0
1, 266113, Note_on_c, 0, 64, 74
1, 266283, Note_on_c, 0, 66, 0
1, 267118, Note_on_c, 0, 66, 80
1, 267211, Note_on_c, 0, 64, 0
1, 268169, Note_on_c, 0, 63, 61
1, 268256, Note_on_c, 0, 66, 0
1, 269154, Note_on_c, 0, 61, 44
1, 269283, Note_on_c, 0, 63, 0
1, 271347, Note_on_c, 0, 61, 0
1, 271484, Note_on_c, 0, 61, 72
1, 271979, Note_on_c, 0, 61, 0
1, 272113, Note_on_c, 0, 61, 76
1, 272684, Note_on_c, 0, 66, 68
1, 272784, Note_on_c, 0, 61, 0
1, 273265, Note_on_c, 0, 63, 74
1, 273353, Note_on_c, 0, 66, 0
1, 273840, Note_on_c, 0, 68, 68
1, 273945, Note_on_c, 0, 71, 76
1, 273950, Note_on_c, 0, 63, 0
1, 274079, Note_on_c, 0, 68, 0
1, 274672, Note_on_c, 0, 68, 70
1, 274806, Note_on_c, 0, 71, 0
1, 274876, Note_on_c, 0, 68, 0
1, 274995, Note_on_c, 0, 68, 76
1, 276024, Note_on_c, 0, 68, 0
1, 276150, Note_on_c, 0, 68, 72
1, 276214, Note_on_c, 0, 66, 70
1, 276398, Note_on_c, 0, 68, 0
1, 276697, Note_on_c, 0, 68, 68
1, 276803, Note_on_c, 0, 66, 0
1, 277251, Note_on_c, 0, 70, 55
1, 277344, Note_on_c, 0, 71, 68
1, 277408, Note_on_c, 0, 68, 0
1, 277488, Note_on_c, 0, 70, 0
1, 277838, Note_on_c, 0, 70, 70
1, 277936, Note_on_c, 0, 71, 0
1, 278478, Note_on_c, 0, 72, 78
1, 278550, Note_on_c, 0, 70, 0
1, 278591, Note_on_c, 0, 73, 78
1, 278704, Note_on_c, 0, 72, 0
1, 279062, Note_on_c, 0, 72, 64
1, 279136, Note_on_c, 0, 73, 0
1, 279619, Note_on_c, 0, 73, 84
1, 279731, Note_on_c, 0, 72, 0
1, 280196, Note_on_c, 0, 72, 74
1, 280304, Note_on_c, 0, 73, 0
1, 280537, Note_on_c, 0, 72, 0
1, 280764, Note_on_c, 0, 72, 70
1, 280796, Note_on_c, 0, 73, 84
1, 280900, Note_on_c, 0, 72, 0
1, 280960, Note_on_c, 0, 75, 62
1, 281308, Note_on_c, 0, 73, 0
1, 285000, Note_on_c, 0, 78, 37
1, 285171, Note_on_c, 0, 75, 0
1, 285371, Note_on_c, 0, 75, 55
1, 285591, Note_on_c, 0, 73, 28
1, 285623, Note_on_c, 0, 78, 0
1, 285784, Note_on_c, 0, 70, 48
1, 286068, Note_on_c, 0, 75, 0
1, 286106, Note_on_c, 0, 73, 0
1, 286366, Note_on_c, 0, 70, 0
1, 286513, Note_on_c, 0, 68, 87
1, 288065, Note_on_c, 0, 75, 29
1, 288321, Note_on_c, 0, 68, 0
1, 288993, Note_on_c, 0, 73, 68
1, 289080, Note_on_c, 0, 75, 0
1, 289128, Note_on_c, 0, 71, 78
1, 289334, Note_on_c, 0, 73, 0
1, 289614, Note_on_c, 0, 70, 72
1, 289718, Note_on_c, 0, 71, 0
1, 291182, Note_on_c, 0, 72, 58
1, 291265, Note_on_c, 0, 70, 0
1, 291544, Note_on_c, 0, 73, 59
1, 291732, Note_on_c, 0, 72, 0
1, 293417, Note_on_c, 0, 72, 61
1, 293489, Note_on_c, 0, 73, 0
1, 293944, Note_on_c, 0, 73, 70
1, 294065, Note_on_c, 0, 72, 0
1, 294558, Note_on_c, 0, 72, 59
1, 294676, Note_on_c, 0, 73, 0
1, 295148, Note_on_c, 0, 73, 66
1, 295246, Note_on_c, 0, 72, 0
1, 295745, Note_on_c, 0, 72, 58
1, 295838, Note_on_c, 0, 73, 0
1, 296299, Note_on_c, 0, 73, 70
1, 296328, Note_on_c, 0, 72, 0
1, 296449, Note_on_c, 0, 75, 70
1, 296550, Note_on_c, 0, 73, 0
1, 296683, Note_on_c, 0, 73, 68
1, 296771, Note_on_c, 0, 75, 0
1, 296795, Note_on_c, 0, 72, 72
1, 296894, Note_on_c, 0, 73, 0
1, 296968, Note_on_c, 0, 73, 62
1, 297062, Note_on_c, 0, 72, 0
1, 297790, Note_on_c, 0, 73, 0
1, 298036, Note_on_c, 0, 68, 80
1, 298089, Note_on_c, 0, 66, 70
1, 298244, Note_on_c, 0, 68, 0
1, 298558, Note_on_c, 0, 68, 70
1, 298662, Note_on_c, 0, 66, 0
1, 299124, Note_on_c, 0, 70, 68
1, 299186, Note_on_c, 0, 71, 72
1, 299342, Note_on_c, 0, 68, 0
1, 299387, Note_on_c, 0, 70, 0
1, 299689, Note_on_c, 0, 70, 68
1, 299817, Note_on_c, 0, 71, 0
1, 300321, Note_on_c, 0, 72, 70
1, 300451, Note_on_c, 0, 70, 0
1, 300836, Note_on_c, 0, 73, 70
1, 300998, Note_on_c, 0, 72, 0
1, 302696, Note_on_c, 0, 71, 78
1, 302744, Note_on_c, 0, 73, 0
1, 303048, Note_on_c, 0, 68, 78
1, 303107, Note_on_c, 0, 71, 0
1, 303419, Note_on_c, 0, 66, 82
1, 303512, Note_on_c, 0, 68, 0
1, 303632, Note_on_c, 0, 64, 66
1, 303862, Note_on_c, 0, 66, 0
1, 304816, Note_on_c, 0, 66, 72
1, 304939, Note_on_c, 0, 64, 0
1, 305425, Note_on_c, 0, 63, 72
1, 305542, Note_on_c, 0, 66, 0
1, 306022, Note_on_c, 0, 61, 44
1, 306228, Note_on_c, 0, 63, 0
1, 310736, Note_on_c, 0, 66, 26
1, 310960, Note_on_c, 0, 61, 0
1, 311801, Note_on_c, 0, 68, 70
1, 311905, Note_on_c, 0, 66, 0
1, 312297, Note_on_c, 0, 71, 66
1, 312480, Note_on_c, 0, 68, 0
1, 312660, Note_on_c, 0, 70, 74
1, 312758, Note_on_c, 0, 71, 0
1, 312979, Note_on_c, 0, 72, 78
1, 313035, Note_on_c, 0, 70, 0
1, 313499, Note_on_c, 0, 73, 68
1, 313651, Note_on_c, 0, 72, 0
1, 316398, Note_on_c, 0, 71, 70
1, 316657, Note_on_c, 0, 73, 0
1, 316897, Note_on_c, 0, 70, 68
1, 317036, Note_on_c, 0, 71, 0
1, 317494, Note_on_c, 0, 72, 68
1, 317620, Note_on_c, 0, 73, 55
1, 317622, Note_on_c, 0, 70, 0
1, 317740, Note_on_c, 0, 73, 0
1, 318017, Note_on_c, 0, 70, 68
1, 318144, Note_on_c, 0, 70, 0
1, 318571, Note_on_c, 0, 73, 80
1, 318779, Note_on_c, 0, 72, 0
1, 319870, Note_on_c, 0, 72, 58
1, 319972, Note_on_c, 0, 72, 0
1, 321806, Note_on_c, 0, 73, 0
1, 322228, Note_on_c, 0, 68, 72
1, 322347, Note_on_c, 0, 66, 51
1, 322484, Note_on_c, 0, 68, 0
1, 322958, Note_on_c, 0, 66, 0
1, 323100, Note_on_c, 0, 68, 78
1, 323131, Note_on_c, 0, 66, 70
1, 323310, Note_on_c, 0, 68, 0
1, 323971, Note_on_c, 0, 68, 70
1, 324113, Note_on_c, 0, 66, 0
1, 324395, Note_on_c, 0, 68, 0
1, 324510, Note_on_c, 0, 66, 82
1, 324531, Note_on_c, 0, 68, 68
1, 324651, Note_on_c, 0, 66, 0
1, 325467, Note_on_c, 0, 68, 0
1, 325595, Note_on_c, 0, 68, 74
1, 325956, Note_on_c, 0, 68, 0
1, 326091, Note_on_c, 0, 68, 76
1, 326563, Note_on_c, 0, 68, 0
1, 326726, Note_on_c, 0, 66, 90
1, 326850, Pitch_bend_c, 0, 7204
1, 326876, Pitch_bend_c, 0, 5975
1, 326900, Pitch_bend_c, 0, 4963
1, 326926, Pitch_bend_c, 0, 4144
1, 326952, Pitch_bend_c, 0, 3518
1, 326977, Pitch_bend_c, 0, 3084
1, 327004, Pitch_bend_c, 0, 2819
1, 327032, Pitch_bend_c, 0, 2554
1, 327056, Pitch_bend_c, 0, 2337
1, 327078, Pitch_bend_c, 0, 2121
1, 327104, Pitch_bend_c, 0, 1856
1, 327131, Pitch_bend_c, 0, 1615
1, 327156, Pitch_bend_c, 0, 1205
1, 327182, Pitch_bend_c, 0, 916
1, 327207, Pitch_bend_c, 0, 290
1, 327233, Pitch_bend_c, 0, 97
1, 327263, Pitch_bend_c, 0, 0
1, 327441, Pitch_bend_c, 0, 796
1, 327464, Pitch_bend_c, 0, 1976
1, 327468, Note_on_c, 0, 66, 0
1, 327489, Pitch_bend_c, 0, 3566
1, 327515, Pitch_bend_c, 0, 5156
1, 327540, Pitch_bend_c, 0, 6626
1, 327564, Pitch_bend_c, 0, 7806
1, 327582, Note_on_c, 0, 66, 78
1, 327604, Pitch_bend_c, 0, 8192
1, 327668, Pitch_bend_c, 0, 7686
1, 327694, Pitch_bend_c, 0, 6505
1, 327721, Pitch_bend_c, 0, 4963
1, 327748, Pitch_bend_c, 0, 3470
1, 327774, Pitch_bend_c, 0, 2193
1, 327794, Pitch_bend_c, 0, 1253
1, 327825, Pitch_bend_c, 0, 699
1, 327848, Pitch_bend_c, 0, 362
1, 327873, Pitch_bend_c, 0, 458
1, 327906, Pitch_bend_c, 0, 338
1, 327950, Pitch_bend_c, 0, 241
1, 327976, Pitch_bend_c, 0, 0
1, 328308, Pitch_bend_c, 0, 25
1, 328326, Note_on_c, 0, 66, 0
1, 328337, Pitch_bend_c, 0, 482
1, 328361, Pitch_bend_c, 0, 1663
1, 328387, Pitch_bend_c, 0, 3012
1, 328412, Pitch_bend_c, 0, 4409
1, 328438, Pitch_bend_c, 0, 6096
1, 328472, Pitch_bend_c, 0, 7517
1, 328473, Note_on_c, 0, 66, 80
1, 328497, Pitch_bend_c, 0, 8192
1, 328865, Note_on_c, 0, 66, 0
1, 329004, Note_on_c, 0, 63, 80
1, 329409, Note_on_c, 0, 63, 0
1, 329528, Note_on_c, 0, 63, 80
1, 329924, Note_on_c, 0, 63, 0
1, 330080, Note_on_c, 0, 61, 90
1, 330097, Note_on_c, 0, 63, 61
1, 330169, Note_on_c, 0, 63, 0
1, 331187, Note_on_c, 0, 61, 0
1, 331257, Note_on_c, 0, 59, 84
1, 331750, Note_on_c, 0, 59, 0
1, 331834, Note_on_c, 0, 58, 90
1, 331841, Note_on_c, 0, 59, 32
1, 331918, Note_on_c, 0, 59, 0
1, 332388, Note_on_c, 0, 60, 78
1, 332456, Note_on_c, 0, 58, 0
1, 332801, Note_on_c, 0, 60, 0
1, 332972, Note_on_c, 0, 60, 78
1, 333419, Note_on_c, 0, 60, 0
1, 333568, Note_on_c, 0, 61, 90
1, 333569, Note_on_c, 0, 60, 62
1, 333672, Note_on_c, 0, 60, 0
1, 334107, Note_on_c, 0, 60, 74
1, 334241, Note_on_c, 0, 61, 0
1, 334704, Note_on_c, 0, 61, 84
1, 334828, Note_on_c, 0, 60, 0
1, 335209, Note_on_c, 0, 60, 48
1, 335268, Note_on_c, 0, 60, 0
1, 335721, Note_on_c, 0, 61, 0
1, 336124, Note_on_c, 0, 64, 78
1, 336876, Note_on_c, 0, 64, 0
1, 337025, Note_on_c, 0, 64, 84
1, 337064, Pitch_bend_c, 0, 7517
1, 337091, Pitch_bend_c, 0, 7107
1, 337116, Pitch_bend_c, 0, 6626
1, 337168, Pitch_bend_c, 0, 6433
1, 337241, Pitch_bend_c, 0, 6674
1, 337266, Pitch_bend_c, 0, 7011
1, 337292, Pitch_bend_c, 0, 7300
1, 337324, Pitch_bend_c, 0, 7926
1, 337345, Pitch_bend_c, 0, 8192
1, 337798, Note_on_c, 0, 66, 96
1, 337867, Note_on_c, 0, 64, 0
1, 338255, Note_on_c, 0, 66, 0
1, 338336, Note_on_c, 0, 63, 78
1, 338694, Note_on_c, 0, 63, 0
1, 338818, Note_on_c, 0, 63, 82
1, 339254, Note_on_c, 0, 63, 0
1, 339334, Note_on_c, 0, 61, 99
1, 339355, Note_on_c, 0, 63, 42
1, 339407, Note_on_c, 0, 63, 0
1, 340153, Note_on_c, 0, 61, 0
1, 340403, Note_on_c, 0, 66, 90
1, 340928, Note_on_c, 0, 63, 90
1, 340990, Note_on_c, 0, 66, 0
1, 341580, Note_on_c, 0, 68, 80
1, 341686, Note_on_c, 0, 63, 0
1, 342044, Note_on_c, 0, 68, 0
1, 342184, Note_on_c, 0, 68, 90
1, 342753, Note_on_c, 0, 70, 82
1, 342775, Note_on_c, 0, 71, 84
1, 342918, Note_on_c, 0, 68, 0
1, 342993, Note_on_c, 0, 70, 0
1, 343321, Note_on_c, 0, 70, 84
1, 343430, Note_on_c, 0, 71, 0
1, 343842, Note_on_c, 0, 70, 0
1, 343920, Note_on_c, 0, 72, 87
1, 344448, Note_on_c, 0, 73, 90
1, 344526, Note_on_c, 0, 72, 0
1, 344866, Note_on_c, 0, 73, 0
1, 345081, Note_on_c, 0, 76, 84
1, 345305, Note_on_c, 0, 78, 72
1, 345443, Note_on_c, 0, 76, 0
1, 345624, Note_on_c, 0, 76, 74
1, 345654, Note_on_c, 0, 78, 0
1, 345872, Note_on_c, 0, 78, 74
1, 345971, Note_on_c, 0, 76, 0
1, 346193, Note_on_c, 0, 75, 76
1, 346264, Note_on_c, 0, 78, 0
1, 346460, Note_on_c, 0, 73, 80
1, 346552, Note_on_c, 0, 75, 0
1, 346742, Note_on_c, 0, 72, 78
1, 346809, Note_on_c, 0, 73, 0
1, 347048, Note_on_c, 0, 73, 72
1, 347081, Note_on_c, 0, 72, 0
1, 347351, Note_on_c, 0, 71, 82
1, 347439, Note_on_c, 0, 73, 0
1, 347648, Note_on_c, 0, 70, 80
1, 347720, Note_on_c, 0, 71, 0
1, 347942, Note_on_c, 0, 72, 80
1, 348016, Note_on_c, 0, 70, 0
1, 348228, Note_on_c, 0, 73, 80
1, 348307, Note_on_c, 0, 72, 0
1, 348531, Note_on_c, 0, 75, 74
1, 348633, Note_on_c, 0, 73, 0
1, 348905, Note_on_c, 0, 73, 80
1, 348988, Note_on_c, 0, 75, 0
1, 349211, Note_on_c, 0, 72, 78
1, 349268, Note_on_c, 0, 73, 0
1, 349465, Note_on_c, 0, 73, 82
1, 349536, Note_on_c, 0, 72, 0
1, 349739, Note_on_c, 0, 71, 87
1, 349855, Note_on_c, 0, 73, 0
1, 350319, Note_on_c, 0, 68, 90
1, 350371, Note_on_c, 0, 71, 0
1, 350606, Note_on_c, 0, 71, 76
1, 350652, Note_on_c, 0, 68, 0
1, 351134, Note_on_c, 0, 68, 82
1, 351227, Note_on_c, 0, 71, 0
1, 351383, Note_on_c, 0, 66, 78
1, 351460, Note_on_c, 0, 68, 0
